"gene_id" "gene_biotype"
"2054298" "ENSG00000187624" "protein_coding"
"2054339" "ENSG00000183688" "protein_coding"
"2054347" "ENSG00000263015" "antisense"
"2054352" "ENSG00000141252" "protein_coding"
"2054702" "ENSG00000263300" "antisense"
"2054706" "ENSG00000262905" "antisense"
"2054710" "ENSG00000262708" "processed_pseudogene"
"2054713" "ENSG00000244097" "processed_pseudogene"
"2054716" "ENSG00000167695" "protein_coding"
"2054790" "ENSG00000179409" "protein_coding"
"2054852" "ENSG00000231784" "transcribed_unitary_pseudogene"
"2054863" "ENSG00000167699" "protein_coding"
"2055133" "ENSG00000262228" "lincRNA"
"2055139" "ENSG00000281182" "protein_coding"
"2055145" "ENSG00000171861" "protein_coding"
"2055182" "ENSG00000262434" "antisense"
"2055186" "ENSG00000277491" "lincRNA"
"2055189" "ENSG00000167693" "protein_coding"
"2055299" "ENSG00000262133" "antisense"
"2055303" "ENSG00000262003" "antisense"
"2055307" "ENSG00000263017" "processed_pseudogene"
"2055310" "ENSG00000177370" "protein_coding"
"2055324" "ENSG00000159842" "protein_coding"
"2055827" "ENSG00000264429" "miRNA"
"2055830" "ENSG00000278794" "misc_RNA"
"2055833" "ENSG00000275997" "processed_pseudogene"
"2055836" "ENSG00000235361" "antisense"
"2055841" "ENSG00000262213" "lincRNA"
"2055845" "ENSG00000205899" "protein_coding"
"2055853" "ENSG00000184811" "protein_coding"
"2055865" "ENSG00000108953" "protein_coding"
"2055977" "ENSG00000280408" "TEC"
"2055980" "ENSG00000167193" "protein_coding"
"2056018" "ENSG00000262777" "antisense"
"2056025" "ENSG00000197879" "protein_coding"
"2056505" "ENSG00000132376" "protein_coding"
"2056784" "ENSG00000236618" "antisense"
"2056788" "ENSG00000174238" "protein_coding"
"2057000" "ENSG00000167703" "protein_coding"
"2057186" "ENSG00000243704" "misc_RNA"
"2057189" "ENSG00000074660" "protein_coding"
"2057346" "ENSG00000167705" "protein_coding"
"2057389" "ENSG00000174231" "protein_coding"
"2057675" "ENSG00000277597" "antisense"
"2057678" "ENSG00000185561" "protein_coding"
"2057692" "ENSG00000186594" "lincRNA"
"2057781" "ENSG00000167716" "protein_coding"
"2057977" "ENSG00000262791" "antisense"
"2057981" "ENSG00000167711" "protein_coding"
"2058093" "ENSG00000132386" "protein_coding"
"2058219" "ENSG00000186532" "protein_coding"
"2058309" "ENSG00000132383" "protein_coding"
"2058416" "ENSG00000108958" "processed_pseudogene"
"2058419" "ENSG00000185924" "protein_coding"
"2058429" "ENSG00000262445" "antisense"
"2058434" "ENSG00000228133" "antisense"
"2058441" "ENSG00000262869" "sense_intronic"
"2058445" "ENSG00000108963" "protein_coding"
"2058659" "ENSG00000262664" "protein_coding"
"2058669" "ENSG00000262533" "antisense"
"2058673" "ENSG00000263050" "lincRNA"
"2058677" "ENSG00000267200" "miRNA"
"2058680" "ENSG00000267195" "miRNA"
"2058683" "ENSG00000177374" "protein_coding"
"2058740" "ENSG00000070366" "protein_coding"
"2058991" "ENSG00000280333" "TEC"
"2058994" "ENSG00000262810" "antisense"
"2058998" "ENSG00000279040" "TEC"
"2059001" "ENSG00000279562" "TEC"
"2059004" "ENSG00000279340" "TEC"
"2059007" "ENSG00000262402" "processed_pseudogene"
"2059010" "ENSG00000265777" "misc_RNA"
"2059013" "ENSG00000236838" "antisense"
"2059017" "ENSG00000236457" "sense_intronic"
"2059021" "ENSG00000225084" "antisense"
"2059025" "ENSG00000278941" "TEC"
"2059028" "ENSG00000280242" "TEC"
"2059031" "ENSG00000167720" "protein_coding"
"2059130" "ENSG00000262333" "processed_pseudogene"
"2059133" "ENSG00000167721" "protein_coding"
"2059213" "ENSG00000275084" "snoRNA"
"2059218" "ENSG00000212163" "snoRNA"
"2059223" "ENSG00000141258" "protein_coding"
"2059468" "ENSG00000274758" "antisense"
"2059471" "ENSG00000263345" "antisense"
"2059480" "ENSG00000070444" "protein_coding"
"2059531" "ENSG00000262456" "antisense"
"2059535" "ENSG00000127804" "protein_coding"
"2059652" "ENSG00000279872" "TEC"
"2059655" "ENSG00000280280" "TEC"
"2059658" "ENSG00000243049" "misc_RNA"
"2059661" "ENSG00000262953" "processed_pseudogene"
"2059665" "ENSG00000007168" "protein_coding"
"2059780" "ENSG00000262480" "processed_pseudogene"
"2059783" "ENSG00000279432" "TEC"
"2059786" "ENSG00000239884" "misc_RNA"
"2059789" "ENSG00000272770" "antisense"
"2059793" "ENSG00000272911" "lincRNA"
"2059797" "ENSG00000132361" "protein_coding"
"2060086" "ENSG00000273606" "miRNA"
"2060089" "ENSG00000262050" "antisense"
"2060093" "ENSG00000277200" "lincRNA"
"2060096" "ENSG00000261963" "unprocessed_pseudogene"
"2060102" "ENSG00000272920" "lincRNA"
"2060105" "ENSG00000221200" "miRNA"
"2060108" "ENSG00000132359" "protein_coding"
"2060403" "ENSG00000262884" "antisense"
"2060408" "ENSG00000262628" "protein_coding"
"2060414" "ENSG00000184166" "protein_coding"
"2060420" "ENSG00000142163" "unprocessed_pseudogene"
"2060423" "ENSG00000183024" "protein_coding"
"2060431" "ENSG00000261848" "lincRNA"
"2060441" "ENSG00000262085" "unprocessed_pseudogene"
"2060444" "ENSG00000172150" "protein_coding"
"2060450" "ENSG00000172146" "protein_coding"
"2060456" "ENSG00000255095" "transcribed_unprocessed_pseudogene"
"2060461" "ENSG00000262106" "unprocessed_pseudogene"
"2060464" "ENSG00000221882" "protein_coding"
"2060472" "ENSG00000262670" "sense_overlapping"
"2060487" "ENSG00000180090" "protein_coding"
"2060497" "ENSG00000279517" "TEC"
"2060500" "ENSG00000180068" "transcribed_unprocessed_pseudogene"
"2060503" "ENSG00000272546" "transcribed_unprocessed_pseudogene"
"2060506" "ENSG00000267129" "unprocessed_pseudogene"
"2060509" "ENSG00000180042" "unprocessed_pseudogene"
"2060512" "ENSG00000180016" "protein_coding"
"2060519" "ENSG00000159961" "protein_coding"
"2060525" "ENSG00000127780" "protein_coding"
"2060531" "ENSG00000280268" "TEC"
"2060534" "ENSG00000141255" "protein_coding"
"2060781" "ENSG00000108381" "protein_coding"
"2060839" "ENSG00000167723" "protein_coding"
"2061143" "ENSG00000196689" "protein_coding"
"2061414" "ENSG00000263338" "sense_intronic"
"2061418" "ENSG00000262304" "protein_coding"
"2061452" "ENSG00000261916" "sense_intronic"
"2061455" "ENSG00000197417" "protein_coding"
"2061475" "ENSG00000262248" "processed_pseudogene"
"2061479" "ENSG00000040531" "protein_coding"
"2061637" "ENSG00000262903" "antisense"
"2061642" "ENSG00000213977" "protein_coding"
"2061667" "ENSG00000257950" "protein_coding"
"2061703" "ENSG00000240898" "processed_pseudogene"
"2061706" "ENSG00000127774" "protein_coding"
"2061725" "ENSG00000083454" "protein_coding"
"2061938" "ENSG00000083457" "protein_coding"
"2062058" "ENSG00000262692" "antisense"
"2062062" "ENSG00000177602" "protein_coding"
"2062070" "ENSG00000262358" "antisense"
"2062074" "ENSG00000074356" "protein_coding"
"2062156" "ENSG00000004660" "protein_coding"
"2062277" "ENSG00000108405" "protein_coding"
"2062333" "ENSG00000074370" "protein_coding"
"2062684" "ENSG00000263312" "lincRNA"
"2062688" "ENSG00000074755" "protein_coding"
"2062952" "ENSG00000252456" "rRNA"
"2062955" "ENSG00000167740" "protein_coding"
"2063013" "ENSG00000185722" "protein_coding"
"2063283" "ENSG00000263165" "antisense"
"2063287" "ENSG00000251812" "misc_RNA"
"2063290" "ENSG00000263219" "processed_pseudogene"
"2063293" "ENSG00000274363" "lincRNA"
"2063296" "ENSG00000132388" "protein_coding"
"2063387" "ENSG00000261868" "processed_pseudogene"
"2063390" "ENSG00000263882" "misc_RNA"
"2063393" "ENSG00000182557" "protein_coding"
"2063470" "ENSG00000262823" "antisense"
"2063480" "ENSG00000229782" "antisense"
"2063484" "ENSG00000183018" "protein_coding"
"2063555" "ENSG00000132382" "protein_coding"
"2063796" "ENSG00000167741" "protein_coding"
"2063859" "ENSG00000262921" "lincRNA"
"2063863" "ENSG00000262519" "processed_pseudogene"
"2063866" "ENSG00000188176" "protein_coding"
"2063921" "ENSG00000261863" "lincRNA"
"2063925" "ENSG00000222429" "snRNA"
"2063928" "ENSG00000161905" "protein_coding"
"2064055" "ENSG00000141456" "protein_coding"
"2064342" "ENSG00000235085" "antisense"
"2064350" "ENSG00000244184" "antisense"
"2064354" "ENSG00000213939" "processed_pseudogene"
"2064357" "ENSG00000141480" "protein_coding"
"2064747" "ENSG00000161920" "protein_coding"
"2064779" "ENSG00000261898" "antisense"
"2064783" "ENSG00000161921" "protein_coding"
"2064834" "ENSG00000141497" "protein_coding"
"2064977" "ENSG00000142484" "protein_coding"
"2064998" "ENSG00000182853" "protein_coding"
"2065041" "ENSG00000280254" "TEC"
"2065044" "ENSG00000182327" "protein_coding"
"2065058" "ENSG00000142507" "protein_coding"
"2065114" "ENSG00000262165" "protein_coding"
"2065127" "ENSG00000129219" "protein_coding"
"2065368" "ENSG00000141503" "protein_coding"
"2065782" "ENSG00000230201" "processed_pseudogene"
"2065785" "ENSG00000264113" "misc_RNA"
"2065788" "ENSG00000108556" "protein_coding"
"2065833" "ENSG00000205710" "protein_coding"
"2065854" "ENSG00000185245" "protein_coding"
"2065875" "ENSG00000108528" "protein_coding"
"2065945" "ENSG00000108523" "protein_coding"
"2066168" "ENSG00000108518" "protein_coding"
"2066198" "ENSG00000108515" "protein_coding"
"2066436" "ENSG00000091640" "protein_coding"
"2066521" "ENSG00000108509" "protein_coding"
"2066889" "ENSG00000262429" "antisense"
"2066893" "ENSG00000274300" "miRNA"
"2066896" "ENSG00000278517" "miRNA"
"2066899" "ENSG00000234203" "antisense"
"2066903" "ENSG00000262678" "antisense"
"2066907" "ENSG00000262227" "antisense"
"2066911" "ENSG00000196388" "protein_coding"
"2066994" "ENSG00000129250" "protein_coding"
"2067073" "ENSG00000227495" "antisense"
"2067077" "ENSG00000132517" "protein_coding"
"2067131" "ENSG00000262495" "processed_pseudogene"
"2067137" "ENSG00000262693" "antisense"
"2067141" "ENSG00000180787" "protein_coding"
"2067151" "ENSG00000167840" "protein_coding"
"2067237" "ENSG00000234327" "processed_transcript"
"2067251" "ENSG00000129204" "protein_coding"
"2067542" "ENSG00000262855" "processed_pseudogene"
"2067545" "ENSG00000180626" "protein_coding"
"2067569" "ENSG00000261879" "antisense"
"2067586" "ENSG00000161929" "protein_coding"
"2067647" "ENSG00000263164" "lincRNA"
"2067652" "ENSG00000029725" "protein_coding"
"2067782" "ENSG00000108559" "protein_coding"
"2067945" "ENSG00000263220" "antisense"
"2067949" "ENSG00000129197" "protein_coding"
"2068155" "ENSG00000263272" "antisense"
"2068159" "ENSG00000108561" "protein_coding"
"2068227" "ENSG00000005100" "protein_coding"
"2068338" "ENSG00000262099" "lincRNA"
"2068343" "ENSG00000072849" "protein_coding"
"2068501" "ENSG00000167842" "protein_coding"
"2068554" "ENSG00000091592" "protein_coding"
"2069002" "ENSG00000282980" "processed_pseudogene"
"2069005" "ENSG00000262961" "processed_pseudogene"
"2069008" "ENSG00000179314" "protein_coding"
"2069196" "ENSG00000262231" "processed_transcript"
"2069203" "ENSG00000206618" "snRNA"
"2069206" "ENSG00000262609" "processed_pseudogene"
"2069210" "ENSG00000129221" "protein_coding"
"2069374" "ENSG00000262818" "processed_pseudogene"
"2069378" "ENSG00000129195" "protein_coding"
"2069508" "ENSG00000091622" "protein_coding"
"2069633" "ENSG00000274860" "misc_RNA"
"2069636" "ENSG00000198920" "protein_coding"
"2069844" "ENSG00000200914" "rRNA"
"2069847" "ENSG00000282936" "protein_coding"
"2069853" "ENSG00000129235" "protein_coding"
"2069929" "ENSG00000108590" "protein_coding"
"2069970" "ENSG00000256806" "lincRNA"
"2069982" "ENSG00000279257" "protein_coding"
"2069988" "ENSG00000261996" "lincRNA"
"2069992" "ENSG00000264468" "miRNA"
"2069995" "ENSG00000283301" "miRNA"
"2069998" "ENSG00000274114" "transcribed_unprocessed_pseudogene"
"2070038" "ENSG00000141485" "protein_coding"
"2070221" "ENSG00000262990" "processed_pseudogene"
"2070224" "ENSG00000244283" "processed_pseudogene"
"2070227" "ENSG00000132530" "protein_coding"
"2070443" "ENSG00000279296" "TEC"
"2070446" "ENSG00000177294" "protein_coding"
"2070480" "ENSG00000167858" "protein_coding"
"2070542" "ENSG00000262943" "transcribed_unprocessed_pseudogene"
"2070629" "ENSG00000215067" "antisense"
"2070671" "ENSG00000262503" "processed_pseudogene"
"2070674" "ENSG00000263316" "antisense"
"2070681" "ENSG00000267047" "antisense"
"2070687" "ENSG00000262089" "lincRNA"
"2070691" "ENSG00000108839" "protein_coding"
"2070740" "ENSG00000219200" "protein_coding"
"2070838" "ENSG00000161939" "protein_coding"
"2070877" "ENSG00000258315" "protein_coding"
"2070981" "ENSG00000267532" "antisense"
"2070992" "ENSG00000161940" "protein_coding"
"2071051" "ENSG00000174327" "protein_coding"
"2071067" "ENSG00000174326" "protein_coding"
"2071108" "ENSG00000262067" "processed_pseudogene"
"2071111" "ENSG00000132514" "protein_coding"
"2071214" "ENSG00000161944" "protein_coding"
"2071310" "ENSG00000213876" "processed_pseudogene"
"2071313" "ENSG00000141505" "protein_coding"
"2071453" "ENSG00000132535" "protein_coding"
"2071690" "ENSG00000279812" "TEC"
"2071693" "ENSG00000072778" "protein_coding"
"2072156" "ENSG00000199053" "miRNA"
"2072159" "ENSG00000004975" "protein_coding"
"2072337" "ENSG00000040633" "protein_coding"
"2072487" "ENSG00000170296" "protein_coding"
"2072559" "ENSG00000262526" "protein_coding"
"2072571" "ENSG00000279641" "TEC"
"2072574" "ENSG00000175826" "protein_coding"
"2072775" "ENSG00000262302" "protein_coding"
"2072789" "ENSG00000170291" "protein_coding"
"2073029" "ENSG00000181885" "protein_coding"
"2073114" "ENSG00000202251" "misc_RNA"
"2073117" "ENSG00000181856" "protein_coding"
"2073247" "ENSG00000263342" "antisense"
"2073251" "ENSG00000006047" "protein_coding"
"2073318" "ENSG00000132507" "protein_coding"
"2073476" "ENSG00000132522" "protein_coding"
"2073662" "ENSG00000261915" "protein_coding"
"2073745" "ENSG00000215041" "protein_coding"
"2074122" "ENSG00000224647" "unitary_pseudogene"
"2074131" "ENSG00000072818" "protein_coding"
"2074280" "ENSG00000213859" "protein_coding"
"2074290" "ENSG00000263171" "antisense"
"2074294" "ENSG00000182896" "protein_coding"
"2074352" "ENSG00000174292" "protein_coding"
"2074458" "ENSG00000187838" "protein_coding"
"2074671" "ENSG00000262481" "protein_coding"
"2074756" "ENSG00000205544" "protein_coding"
"2074782" "ENSG00000169992" "protein_coding"
"2074835" "ENSG00000262880" "processed_transcript"
"2074843" "ENSG00000181323" "protein_coding"
"2074855" "ENSG00000184560" "protein_coding"
"2074878" "ENSG00000283439" "protein_coding"
"2074888" "ENSG00000181284" "protein_coding"
"2074909" "ENSG00000262624" "antisense"
"2074913" "ENSG00000161958" "protein_coding"
"2074991" "ENSG00000263301" "antisense"
"2074995" "ENSG00000272884" "processed_transcript"
"2075000" "ENSG00000170175" "protein_coding"
"2075129" "ENSG00000174282" "protein_coding"
"2075156" "ENSG00000259224" "protein_coding"
"2075166" "ENSG00000181222" "protein_coding"
"2075280" "ENSG00000201489" "misc_RNA"
"2075283" "ENSG00000239697" "protein_coding"
"2075338" "ENSG00000248871" "protein_coding"
"2075366" "ENSG00000276384" "antisense"
"2075369" "ENSG00000161955" "protein_coding"
"2075511" "ENSG00000161956" "protein_coding"
"2075645" "ENSG00000277957" "protein_coding"
"2075691" "ENSG00000161960" "protein_coding"
"2076106" "ENSG00000264772" "processed_transcript"
"2076120" "ENSG00000209582" "snoRNA"
"2076123" "ENSG00000238917" "snoRNA"
"2076126" "ENSG00000277985" "snoRNA"
"2076129" "ENSG00000129226" "protein_coding"
"2076182" "ENSG00000233223" "antisense"
"2076195" "ENSG00000129255" "protein_coding"
"2076530" "ENSG00000129194" "protein_coding"
"2076558" "ENSG00000129245" "protein_coding"
"2076631" "ENSG00000129214" "protein_coding"
"2076962" "ENSG00000141504" "protein_coding"
"2077073" "ENSG00000129244" "protein_coding"
"2077123" "ENSG00000141510" "protein_coding"
"2077705" "ENSG00000262251" "sense_intronic"
"2077708" "ENSG00000141499" "protein_coding"
"2077894" "ENSG00000108947" "protein_coding"
"2077910" "ENSG00000183914" "protein_coding"
"2078393" "ENSG00000240480" "transcribed_processed_pseudogene"
"2078398" "ENSG00000132510" "protein_coding"
"2078531" "ENSG00000167874" "protein_coding"
"2078550" "ENSG00000183011" "protein_coding"
"2078623" "ENSG00000182224" "protein_coding"
"2078675" "ENSG00000280046" "TEC"
"2078678" "ENSG00000170004" "protein_coding"
"2079073" "ENSG00000252835" "scaRNA"
"2079076" "ENSG00000179859" "protein_coding"
"2079091" "ENSG00000281523" "protein_coding"
"2079097" "ENSG00000170049" "protein_coding"
"2079191" "ENSG00000262730" "protein_coding"
"2079207" "ENSG00000170043" "protein_coding"
"2079281" "ENSG00000170037" "protein_coding"
"2079550" "ENSG00000262492" "processed_pseudogene"
"2079554" "ENSG00000132518" "protein_coding"
"2079603" "ENSG00000279174" "TEC"
"2079606" "ENSG00000179593" "protein_coding"
"2079745" "ENSG00000263427" "lincRNA"
"2079749" "ENSG00000275011" "unprocessed_pseudogene"
"2079760" "ENSG00000179477" "protein_coding"
"2079813" "ENSG00000214999" "antisense"
"2079817" "ENSG00000264005" "miRNA"
"2079820" "ENSG00000179148" "protein_coding"
"2079933" "ENSG00000179111" "protein_coding"
"2079970" "ENSG00000179094" "protein_coding"
"2080282" "ENSG00000263620" "protein_coding"
"2080297" "ENSG00000220205" "protein_coding"
"2080356" "ENSG00000179029" "protein_coding"
"2080444" "ENSG00000200463" "snoRNA"
"2080447" "ENSG00000266824" "lincRNA"
"2080452" "ENSG00000283160" "miRNA"
"2080455" "ENSG00000196544" "protein_coding"
"2080463" "ENSG00000279152" "protein_coding"
"2080471" "ENSG00000271002" "processed_pseudogene"
"2080474" "ENSG00000178999" "protein_coding"
"2080674" "ENSG00000178977" "lincRNA"
"2080679" "ENSG00000178971" "protein_coding"
"2080856" "ENSG00000178921" "protein_coding"
"2081072" "ENSG00000269947" "lincRNA"
"2081075" "ENSG00000125434" "protein_coding"
"2081188" "ENSG00000108961" "protein_coding"
"2081248" "ENSG00000271029" "processed_pseudogene"
"2081252" "ENSG00000198844" "protein_coding"
"2081364" "ENSG00000226871" "antisense"
"2081368" "ENSG00000212206" "snoRNA"
"2081371" "ENSG00000266279" "lincRNA"
"2081375" "ENSG00000184650" "protein_coding"
"2081422" "ENSG00000265749" "antisense"
"2081436" "ENSG00000184619" "protein_coding"
"2081455" "ENSG00000263809" "protein_coding"
"2081473" "ENSG00000161970" "protein_coding"
"2081595" "ENSG00000189051" "protein_coding"
"2081614" "ENSG00000166579" "protein_coding"
"2081820" "ENSG00000133026" "protein_coding"
"2082133" "ENSG00000252363" "snRNA"
"2082136" "ENSG00000270606" "processed_pseudogene"
"2082139" "ENSG00000244604" "processed_pseudogene"
"2082142" "ENSG00000161973" "protein_coding"
"2082186" "ENSG00000183318" "protein_coding"
"2082230" "ENSG00000185156" "protein_coding"
"2082238" "ENSG00000276231" "protein_coding"
"2082415" "ENSG00000141506" "protein_coding"
"2082806" "ENSG00000266389" "lincRNA"
"2082810" "ENSG00000265975" "lincRNA"
"2082814" "ENSG00000065320" "protein_coding"
"2082845" "ENSG00000262966" "antisense"
"2082851" "ENSG00000273816" "lincRNA"
"2082854" "ENSG00000170310" "protein_coding"
"2082967" "ENSG00000263708" "antisense"
"2082971" "ENSG00000225751" "antisense"
"2082978" "ENSG00000262815" "antisense"
"2082982" "ENSG00000263051" "antisense"
"2082986" "ENSG00000271851" "sense_intronic"
"2082989" "ENSG00000166596" "protein_coding"
"2083168" "ENSG00000241654" "processed_pseudogene"
"2083171" "ENSG00000265349" "antisense"
"2083175" "ENSG00000154914" "protein_coding"
"2083309" "ENSG00000262296" "antisense"
"2083313" "ENSG00000282882" "lincRNA"
"2083319" "ENSG00000184544" "protein_coding"
"2083363" "ENSG00000278944" "processed_transcript"
"2083368" "ENSG00000214978" "protein_coding"
"2083382" "ENSG00000283025" "antisense"
"2083387" "ENSG00000065325" "protein_coding"
"2083488" "ENSG00000265593" "processed_pseudogene"
"2083491" "ENSG00000109047" "protein_coding"
"2083506" "ENSG00000007237" "protein_coding"
